[0:0:2] (PlayerName:Gavin_Newsom | UserName:oussama) :f ok
[10:12:30] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:12:31] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:12:34] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:12:35] (PlayerName:Kane_Sanders | UserName:LasDos) :aduty
[10:12:35] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:12:36] (PlayerName:Kane_Sanders | UserName:LasDos) :supervise
[10:12:50] (PlayerName:Kane_Sanders | UserName:LasDos) :gotoveh 129
[10:12:56] (PlayerName:Kane_Sanders | UserName:LasDos) :freecam
[10:13:4] (PlayerName:Kane_Sanders | UserName:LasDos) :freecam
[10:13:9] (PlayerName:Kane_Sanders | UserName:LasDos) :supervise
[10:13:10] (PlayerName:Kane_Sanders | UserName:LasDos) :supervise
[10:13:26] (PlayerName:JAMES_DIAZ | UserName:FADEL) :LAY
[10:13:26] (PlayerName:JAMES_DIAZ | UserName:FADEL) :lay
[10:13:38] (PlayerName:LSRP_Player#4436 | UserName:) :friends
[10:13:42] (PlayerName:LSRP_Player#4436 | UserName:) :friends
[10:13:52] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:13:56] (PlayerName:Kane_Sanders | UserName:LasDos) :park Flash_Feriooni
[10:14:4] (PlayerName:Daniel_Miller | UserName:Khaled) :setvol 1
[10:14:15] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[10:14:15] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[10:14:16] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[10:14:20] (PlayerName:Kane_Sanders | UserName:LasDos) :park
[10:14:25] (PlayerName:Mario_Latino | UserName:marouane) :wait
[10:15:1] (PlayerName:James_Lorrin | UserName:soufiane0) :f chhal njbad
[10:15:13] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:15:16] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:15:17] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:15:18] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:15:19] (PlayerName:JAMES_DIAZ | UserName:FADEL) :IDLE
[10:15:23] (PlayerName:Moza_Diaz | UserName:moza) :f chnu atjbd sbkk
[10:15:23] (PlayerName:LSRP_Player#8733 | UserName:) :m m3ak lspd w9f 3la limn oskt tonobil
[10:15:27] (PlayerName:LSRP_Player#8733 | UserName:) :m m3ak lspd w9f 3la limn oskt tonobil
[10:15:28] (PlayerName:LSRP_Player#8733 | UserName:) :9 this LSPD Pull Over Right Now
[10:15:33] (PlayerName:LSRP_Player#8733 | UserName:) :9 this LSPD Pull Over Right Now
[10:15:36] (PlayerName:LSRP_Player#8733 | UserName:) :idle
[10:15:36] (PlayerName:LSRP_Player#8733 | UserName:) :smoke 3
[10:15:38] (PlayerName:LSRP_Player#8733 | UserName:) :9 this LSPD Pull Over Right Now
[10:15:40] (PlayerName:LSRP_Player#8733 | UserName:) :idle
[10:15:40] (PlayerName:LSRP_Player#8733 | UserName:) :smoke 3
[10:15:41] (PlayerName:LSRP_Player#8733 | UserName:) :idle
[10:15:42] (PlayerName:LSRP_Player#8733 | UserName:) :9 this LSPD Pull Over Right Now
[10:15:45] (PlayerName:LSRP_Player#8733 | UserName:) :friends
[10:15:45] (PlayerName:LSRP_Player#8733 | UserName:) :9 this LSPD Pull Over Right Now
[10:15:47] (PlayerName:Kane_Sanders | UserName:LasDos) :itemlist
[10:15:53] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:15:54] (PlayerName:JAMES_DIAZ | UserName:FADEL) :graffiti
[10:15:57] (PlayerName:LSRP_Player#8733 | UserName:Emily) :friends
[10:15:59] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:16:0] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:16:2] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:16:14] (PlayerName:Alfrido_Guzman | UserName:reda) :walk 5
[10:16:22] (PlayerName:LSRP_Player#8733 | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:16:23] (PlayerName:Mosatafa_Apatchi | UserName:MOSTAFA) :/aim
[10:16:29] (PlayerName:JAMES_DIAZ | UserName:FADEL) :pay 3 600
[10:16:31] (PlayerName:LSRP_Player#8733 | UserName:Emily) :9 this LSPD Pull Over Right Now
[10:16:34] (PlayerName:LSRP_Player#8733 | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:16:35] (PlayerName:LSRP_Player#8733 | UserName:Emily) :friends
[10:16:38] (PlayerName:JAMES_DIAZ | UserName:FADEL) :gsign 4
[10:16:40] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:16:41] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:16:42] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:16:46] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:16:51] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:17:4] (PlayerName:LSRP_Player#8733 | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:17:10] (PlayerName:JAMES_DIAZ | UserName:FADEL) :LAY
[10:17:10] (PlayerName:JAMES_DIAZ | UserName:FADEL) :lay
[10:17:11] (PlayerName:Emily_Frost | UserName:Emily) :friends
[10:17:14] (PlayerName:Emily_Frost | UserName:Emily) :9 this LSPD Pull Over Right Now
[10:17:18] (PlayerName:Emily_Frost | UserName:Emily) :9 this LSPD Pull Over Right Now
[10:17:42] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:18:4] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:18:11] (PlayerName:Flash_Feriooni | UserName:FLASH) :daps Kane_Sanders
[10:18:18] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[10:18:23] (PlayerName:Flash_Feriooni | UserName:FLASH) :gsign5
[10:18:23] (PlayerName:Flash_Feriooni | UserName:FLASH) :d15
[10:18:23] (PlayerName:Flash_Feriooni | UserName:FLASH) :gsign 5
[10:18:26] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:18:26] (PlayerName:Flash_Feriooni | UserName:FLASH) :gsign5
[10:18:26] (PlayerName:Flash_Feriooni | UserName:FLASH) :d15
[10:18:26] (PlayerName:Flash_Feriooni | UserName:FLASH) :gsign 5
[10:18:34] (PlayerName:Kane_Sanders | UserName:LasDos) :gotomark business
[10:18:46] (PlayerName:Ryane_Stito | UserName:charafdine) :toghud
[10:18:47] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:18:49] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[10:18:56] (PlayerName:Kane_Sanders | UserName:LasDos) :ar 2
[10:19:1] (PlayerName:Kane_Sanders | UserName:LasDos) :goto Ryane_Stito
[10:19:10] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:19:10] (PlayerName:Kane_Sanders | UserName:LasDos) :id 3
[10:19:24] (PlayerName:Flash_Feriooni | UserName:FLASH) :f
[10:19:33] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:19:55] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:17] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:26] (PlayerName:Padre_Rodriguez | UserName:Edward) :gate
[10:20:28] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:20:34] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:35] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:20:35] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:36] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:38] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:39] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:20:42] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:20:51] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:54] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:20:58] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:21:0] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:21:0] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:21:3] (PlayerName:James_Lorrin | UserName:soufiane0) :what
[10:21:8] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:21:21] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:21:27] (PlayerName:Padre_Rodriguez | UserName:Edward) :what
[10:21:27] (PlayerName:James_Lorrin | UserName:soufiane0) :idle
[10:21:31] (PlayerName:James_Lorrin | UserName:soufiane0) :idle
[10:21:34] (PlayerName:James_Lorrin | UserName:soufiane0) :what
[10:21:38] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:21:39] (PlayerName:Kane_Sanders | UserName:LasDos) :showfactions
[10:21:43] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:22:3] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:22:4] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:22:23] (PlayerName:Kane_Sanders | UserName:LasDos) :goto Ryane_Stito
[10:22:24] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:22:39] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[10:22:44] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:22:48] (PlayerName:Ryane_Stito | UserName:charafdine) :er
[10:22:49] (PlayerName:Emily_Frost | UserName:Emily) :pm 3 cc
[10:22:50] (PlayerName:Flash_Feriooni | UserName:FLASH) :er
[10:22:55] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:23:0] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[10:23:9] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:23:12] (PlayerName:James_Lorrin | UserName:soufiane0) :fall
[10:23:14] (PlayerName:James_Lorrin | UserName:soufiane0) :fall
[10:23:17] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[10:23:22] (PlayerName:Emily_Frost | UserName:Emily) :pm 13 test
[10:23:23] (PlayerName:JAMES_DIAZ | UserName:FADEL) :status katmzek b mp3
[10:23:23] (PlayerName:Emily_Frost | UserName:Emily) :pm 13 test
[10:23:32] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:23:35] (PlayerName:Padre_Rodriguez | UserName:Edward) :slapass
[10:23:40] (PlayerName:Padre_Rodriguez | UserName:Edward) :slapass
[10:23:44] (PlayerName:Emily_Frost | UserName:Emily) :9 this LSPD Pull Over Right Now
[10:23:45] (PlayerName:Emily_Frost | UserName:Emily) :friends
[10:23:47] (PlayerName:Emily_Frost | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:23:47] (PlayerName:Emily_Frost | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:23:53] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:23:54] (PlayerName:Emily_Frost | UserName:Emily) :9 this LSPD Pull Over Right Now
[10:24:2] (PlayerName:Emily_Frost | UserName:Emily) :friends
[10:24:14] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:17] (PlayerName:James_Lorrin | UserName:soufiane0) :kiss 1 2
[10:24:20] (PlayerName:Padre_Rodriguez | UserName:Edward) :daps 5
[10:24:22] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[10:24:25] (PlayerName:Kane_Sanders | UserName:LasDos) :ar 2
[10:24:26] (PlayerName:Kane_Sanders | UserName:LasDos) :cr 2
[10:24:29] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 3
[10:24:30] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:30] (PlayerName:LSRP_Player#1882 | UserName:) :friends
[10:24:32] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:32] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:33] (PlayerName:LSRP_Player#1882 | UserName:) :friends
[10:24:34] (PlayerName:James_Lorrin | UserName:soufiane0) :kiss 2
[10:24:35] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:38] (PlayerName:Kane_Sanders | UserName:LasDos) :goto Padre_Rodriguez
[10:24:57] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:24:59] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:25:6] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:20] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:22] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:26] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:29] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:33] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:35] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:36] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:37] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:37] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:39] (PlayerName:James_Lorrin | UserName:soufiane0) :er
[10:25:39] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:40] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:40] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:41] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:41] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:45] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[10:25:45] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:47] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:47] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:47] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:48] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:49] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:49] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:50] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:25:50] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:25:54] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[10:25:57] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 3
[10:25:59] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 1
[10:26:7] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:26:12] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:26:24] (PlayerName:Kane_Sanders | UserName:LasDos) :showfactions
[10:26:30] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:26:32] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:26:34] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:26:35] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:26:43] (PlayerName:Kane_Sanders | UserName:LasDos) :status afk
[10:26:46] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:26:51] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:26:51] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:27:23] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:27:45] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:27:45] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:27:55] (PlayerName:Kane_Sanders | UserName:LasDos) :status
[10:27:56] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:27:57] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:28:5] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:28:6] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:28:11] (PlayerName:Moza_Diaz | UserName:moza) :fpark
[10:28:12] (PlayerName:Moza_Diaz | UserName:moza) :fpark
[10:28:27] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:28:28] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:28:38] (PlayerName:JAMES_DIAZ | UserName:FADEL) :status
[10:28:43] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[10:28:49] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:28:53] (PlayerName:Kane_Sanders | UserName:LasDos) :recon Emily_Frost
[10:28:55] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:28:57] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:29:13] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:29:13] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 200
[10:29:18] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:19] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:20] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:20] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:21] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:31] (PlayerName:Ryane_Stito | UserName:charafdine) :pay 9 50
[10:29:31] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:29:32] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:29:33] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:29:40] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:29:55] (PlayerName:Kane_Sanders | UserName:LasDos) :recon 14
[10:30:1] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:30:3] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:30:18] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:30:22] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:30:38] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:30:48] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:31:11] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:31:21] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:31:22] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:31:30] (PlayerName:Flash_Feriooni | UserName:FLASH) :graffiti
[10:31:32] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 3
[10:31:33] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:31:42] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:31:44] (PlayerName:James_Lorrin | UserName:soufiane0) :fall
[10:31:48] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:31:53] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:32:0] (PlayerName:Kane_Sanders | UserName:LasDos) :ann Wa7ed Respawn khfif l vehicules
[10:32:6] (PlayerName:Kane_Sanders | UserName:LasDos) :respawnvehs
[10:32:15] (PlayerName:Mosatafa_Apatchi | UserName:MOSTAFA) :er
[10:32:29] (PlayerName:Kane_Sanders | UserName:LasDos) :respawnall
[10:32:50] (PlayerName:Emily_Frost | UserName:Emily) :home
[10:33:13] (PlayerName:JAMES_DIAZ | UserName:FADEL) :IDLE
[10:33:14] (PlayerName:Emily_Frost | UserName:Emily) :er
[10:33:16] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:33:29] (PlayerName:Emily_Frost | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:33:29] (PlayerName:JAMES_DIAZ | UserName:FADEL) :IDLE
[10:33:30] (PlayerName:Emily_Frost | UserName:Emily) :m m3ak lspd w9f 3la limn oskt tonobil
[10:33:38] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:33:39] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:33:41] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:33:55] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:34:0] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:34:9] (PlayerName:Flash_Feriooni | UserName:FLASH) :TFI L MOHARIK DYALK OU W9AF 3LA LIMN M3A LSPD
[10:34:18] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:34:20] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[10:34:21] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:34:25] (PlayerName:Kane_Sanders | UserName:LasDos) :ar 2
[10:34:27] (PlayerName:JAMES_DIAZ | UserName:FADEL) :show
[10:34:28] (PlayerName:Kane_Sanders | UserName:LasDos) :recon
[10:34:30] (PlayerName:Kane_Sanders | UserName:LasDos) :goto 5
[10:34:31] (PlayerName:Kane_Sanders | UserName:LasDos) :supervise
[10:34:32] (PlayerName:Kane_Sanders | UserName:LasDos) :supervise
[10:34:38] (PlayerName:JAMES_DIAZ | UserName:FADEL) :IDLE
[10:34:53] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:2] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:3] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:4] (PlayerName:Moza_Diaz | UserName:moza) :f /vehlip
[10:35:8] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:9] (PlayerName:JAMES_DIAZ | UserName:FADEL) :IDLE
[10:35:20] (PlayerName:James_Lorrin | UserName:soufiane0) :er
[10:35:31] (PlayerName:Flash_Feriooni | UserName:FLASH) :f
[10:35:34] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:35:36] (PlayerName:JAMES_DIAZ | UserName:FADEL) :LAY
[10:35:36] (PlayerName:JAMES_DIAZ | UserName:FADEL) :lay
[10:35:37] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:39] (PlayerName:JAMES_DIAZ | UserName:FADEL) :me kanchuf jibi
[10:35:46] (PlayerName:Kane_Sanders | UserName:LasDos) :restart
[10:35:51] (PlayerName:Kane_Sanders | UserName:LasDos) :restart carshop
[10:35:55] (PlayerName:Alfrido_Guzman | UserName:reda) :home
[10:35:56] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:35:56] (PlayerName:Alfrido_Guzman | UserName:reda) :home
[10:35:57] (PlayerName:Kane_Sanders | UserName:LasDos) :restartres
[10:35:59] (PlayerName:Flash_Feriooni | UserName:FLASH) :friends
[10:35:59] (PlayerName:Flash_Feriooni | UserName:FLASH) :friends
[10:36:0] (PlayerName:Kane_Sanders | UserName:LasDos) :restartres carshop 
[10:36:17] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:17] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:17] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:17] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:17] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:18] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:18] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:18] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[10:36:18] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:18] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:18] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:19] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:19] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:19] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:19] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:19] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:20] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[10:36:20] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
